ciclo,desc_ai,desc_capitulo,desc_concepto,desc_ff,desc_funcion,desc_gpo_funcional,desc_modalidad,desc_partida_especifica,desc_partida_generica,desc_pp,desc_ramo,desc_subfuncion,desc_tipogasto,desc_ur,entidad_federativa,gpo_funcional,id_ai,id_capitulo,id_clave_cartera,id_concepto,id_entidad_federativa,id_ff,id_funcion,id_modalidad,id_partida_especifica,id_partida_generica,id_pp,id_ramo,id_subfuncion,id_tipogasto,id_ur,monto_adefas,monto_aprobado,monto_devengado,monto_ejercicio,monto_ejercido,monto_modificado,monto_pagado
2018,Servicios de apoyo administrativo,Materiales y Suministros,"Vestuario, Blancos, Prendas de Protección y Artículos Deportivos",Recursos fiscales,"Agropecuaria, Silvicultura, Pesca y Caza",Desarrollo Económico,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Vestuario y uniformes,Vestuario y uniformes,Actividades de apoyo administrativo,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",Agropecuaria,Gasto corriente,Agencia de Servicios a la Comercialización y Desarrollo de Mercados Agropecuarios,Tamaulipas,3,2,2000,0,2700,28,1,2,M,27101,271,1,8,1,1,F00,,23800.00,,,,23800.00,0.00
2018,Servicios de apoyo administrativo,Servicios Personales,Seguridad Social,Recursos fiscales,Salud,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Cuotas para el seguro de separación individualizado,Aportaciones para seguros,Actividades de apoyo administrativo,Salud,Rectoría del Sistema de Salud,Gasto corriente,Subsecretaría de Prevención y Promoción de la Salud,Ciudad de México,2,2,1000,0,1400,9,1,3,M,14404,144,1,12,4,1,300,,47939.00,,,,47939.00,41710.83
2018,"Distribución de petróleo crudo, gas, petrolíferos y petroquímicos y mantenimiento de instalaciones",Servicios Personales,Seguridad Social,Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de servicios públicos,Aportaciones de seguridad social contractuales,Aportaciones de seguridad social,"Distribución de petróleo, gas, petrolíferos y petroquímicos",Petróleos Mexicanos,Petróleo y Gas Natural (Hidrocarburos),Gasto corriente,Pemex Consolidado,Chiapas,3,227,1000,0,1400,7,4,3,E,14104,141,10,52,2,1,TYY,,40849909.00,,,,35382884.00,11060421.00
2018,Gestión integral de servicios,Materiales y Suministros,"Productos Químicos, Farmacéuticos y de Laboratorio",Recursos fiscales,Educación,Desarrollo Social,Regulación y supervisión,Medicinas y productos farmacéuticos,Medicinas y productos farmacéuticos,Normar los servicios educativos,Educación Pública,Otros Servicios Educativos y Actividades Inherentes,Gasto corriente,"Dirección General de Acreditación, Incorporación y Revalidación",Ciudad de México,2,11,2000,0,2500,9,1,5,G,25301,253,1,11,6,1,211,,5000.00,,,,5000.00,0.00
2018,Generación de conocimiento científico para el bienestar de la población y difusión de sus resultados,Materiales y Suministros,Materiales y Artículos de Construcción y de Reparación,Recursos fiscales,"Ciencia, Tecnología e Innovación",Desarrollo Económico,Prestación de servicios públicos,"Cal, yeso y productos de yeso","Cal, yeso y productos de yeso","Investigación científica, desarrollo e innovación",Consejo Nacional de Ciencia y Tecnología,Investigación Científica,Gasto corriente,"Centro de Investigación Científica de Yucatán, A.C.",Yucatán,3,3,2000,0,2400,31,1,8,E,24301,243,3,38,1,1,90Q,,10000.00,,,,10000.00,0.00
2018,"Pago de pensiones por retiro, cesantía en edad avanzada y vejez",Servicios Personales,Otras Prestaciones Sociales y Económicas,Recursos fiscales,Protección Social,Desarrollo Social,Pensiones y jubilaciones,Cuotas para el fondo de ahorro del personal civil,Cuotas para el fondo de ahorro y fondo de trabajo,Pensiones por vejez,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Edad Avanzada,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Estado de México,2,8,1000,0,1500,15,1,6,J,15101,151,25,51,2,1,GYN,,11458.00,,,,11458.00,0.00
2018,Provisiones para el programa salarial,Servicios Personales,Previsiones,Recursos fiscales,Asuntos Financieros y Hacendarios,Gobierno,Específicos,Previsiones para aportaciones al sistema de ahorro para el retiro,"Previsiones de carácter laboral, económica y de seguridad social",Provisiones salariales y económicas,Provisiones Salariales y Económicas,Asuntos Hacendarios,Gasto corriente,Unidad de Política y Control Presupuestario,Ciudad de México,1,3,1000,0,1600,9,1,5,R,16106,161,125,23,2,1,411,,27101016.00,,,,27101016.00,0.00
2018,"Carreteras alimentadoras y caminos rurales eficientes, seguras y suficientes",Servicios Generales,Servicios de Traslado y Viáticos,Recursos fiscales,Transporte,Desarrollo Económico,Proyectos de inversión,Pasajes aéreos nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,Pasajes aéreos,Proyectos de construcción de carreteras alimentadoras y caminos rurales,Comunicaciones y Transportes,Transporte por Carretera,Gasto de obra pública,Centro SCT Zacatecas,Zacatecas,3,10,3000,15096520006,3700,32,1,5,K,37104,371,31,9,1,3,652,,12000.00,,,,12000.00,3960.00
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Servicios Generales,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,Otros servicios comerciales,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión",Organización electoral nacional,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,Estado de México,1,1,3000,0,3300,15,1,3,R,33602,336,2,22,6,1,200,,78400.00,,,,78400.00,0.00
2018,Apego a la Legalidad,Materiales y Suministros,Alimentos y Utensilios,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Apoyo a la función pública y al mejoramiento de la gestión,Productos alimenticios para el personal en las instalaciones de las dependencias y entidades,Productos alimenticios para personas,Inhibición y sanción de las prácticas de corrupción,Función Pública,Función Pública,Gasto corriente,Dirección General de Información e Integración,Ciudad de México,1,3,2000,0,2200,9,1,3,O,22104,221,6,27,4,1,118,,748620.00,,,,748620.00,11577.00
2018,Elevar el ingreso de los productores y el empleo rural,Servicios Generales,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",Recursos fiscales,"Agropecuaria, Silvicultura, Pesca y Caza",Desarrollo Económico,Sujetos a reglas de operación,Mantenimiento y conservación de inmuebles para la prestación de servicios administrativos,Conservación y mantenimiento menor de inmuebles,Programa de apoyos a la comercialización,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",Agropecuaria,Gasto corriente por concepto de gastos indirectos de programas de subsidios,Agencia de Servicios a la Comercialización y Desarrollo de Mercados Agropecuarios,Chiapas,3,6,3000,0,3500,7,1,2,S,35101,351,262,8,1,7,F00,,0.00,,,,56524.00,0.00
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Servicios Personales,Previsiones,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,Previsiones para aportaciones al seguro de cesantía en edad avanzada y vejez,"Previsiones de carácter laboral, económica y de seguridad social",Actualización del padrón electoral y expedición de la credencial para votar,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,Baja California Sur,1,1,1000,0,1600,3,1,3,R,16107,161,5,22,6,1,200,,4092.00,,,,4092.00,0.00
2018,Impartir justicia en el ámbito de su competencia,Materiales y Suministros,Materiales y Artículos de Construcción y de Reparación,Recursos fiscales,Justicia,Gobierno,Específicos,Materiales complementarios,Materiales complementarios,Otras actividades,Poder Judicial,Impartición de Justicia,Gasto corriente,Suprema Corte de Justicia de la Nación,Quintana Roo,1,3,2000,0,2400,23,1,2,R,24801,248,1,3,1,1,100,,5600.00,,,,5600.00,0.00
2018,Deporte,Servicios Generales,Servicios Básicos,Recursos fiscales,"Recreación, Cultura y Otras Manifestaciones Sociales",Desarrollo Social,Prestación de servicios públicos,Servicio de gas,Gas,Atención al deporte,Educación Pública,Deporte y Recreación,Gasto corriente,Comisión Nacional de Cultura Física y Deporte,Ciudad de México,2,9,3000,0,3100,9,1,4,E,31201,312,17,11,1,1,L6I,,4761498.00,,,,4761498.00,1637503.61
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Materiales y Suministros,Materiales y Artículos de Construcción y de Reparación,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,Material eléctrico y electrónico,Material eléctrico y electrónico,Actualización del padrón electoral y expedición de la credencial para votar,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Distritales Ejecutivas,Coahuila,1,1,2000,0,2400,5,1,3,R,24601,246,5,22,6,1,300,,2750.00,,,,2750.00,1257.84
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Servicios Personales,Remuneraciones al Personal de Carácter Transitorio,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,Honorarios,Honorarios asimilables a salarios,Capacitación y educación para el ejercicio democrático de la ciudadanía,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Distritales Ejecutivas,Colima,1,1,1000,0,1200,6,1,3,R,12101,121,3,22,6,1,300,,6174749.00,,,,6174749.00,3027182.04
2018,"Apoyo al ingreso, a la salud y a la educación de las familias en pobreza",Servicios Personales,Seguridad Social,Recursos fiscales,Protección Social,Desarrollo Social,Prestación de servicios públicos,Cuotas para el seguro de separación individualizado,Aportaciones para seguros,Servicios a grupos con necesidades especiales,Desarrollo Social,Otros Grupos Vulnerables,Gasto corriente,Instituto Nacional de las Personas Adultas Mayores,Ciudad de México,2,8,1000,0,1400,9,1,6,E,14404,144,3,20,8,1,V3A,,1065067.00,,,,1065067.00,266268.00
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Servicios Personales,Seguridad Social,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Aportaciones al FOVISSSTE,Aportaciones a fondos de vivienda,Gestión administrativa,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,Chiapas,1,1,1000,0,1400,7,1,3,M,14201,142,1,22,6,1,200,,103489.00,,,,103489.00,16535.00
2018,Servicios de salud al personal militar,Materiales y Suministros,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",Recursos fiscales,Salud,Desarrollo Social,Funciones de las fuerzas armadas,Material de limpieza,Material de limpieza,Programa de sanidad militar,Defensa Nacional,Prestación de Servicios de Salud a la Persona,Gasto corriente,Dirección General de Sanidad,Ciudad de México,2,6,2000,0,2100,9,1,3,A,21601,216,9,7,2,1,116,,6599662.00,,,,9063993.69,3391733.23
2018,"Asesoría, coordinación, difusión y apoyo de las actividades del Presidente de la República",Servicios Generales,Servicios de Traslado y Viáticos,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",Pasajes aéreos nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,Pasajes aéreos,"Asesoría, coordinación, difusión y apoyo técnico de las actividades del presidente de la república",Oficina de la Presidencia de la República,Presidencia / Gubernatura,Gasto corriente,Secretaría Particular del Presidente,Ciudad de México,1,4,3000,0,3700,9,1,3,P,37104,371,2,2,1,1,112,,435835.00,,,,1295038.99,1295038.99
2018,Educación superior de calidad,Servicios Personales,Previsiones,Recursos fiscales,Educación,Desarrollo Social,Prestación de servicios públicos,Previsiones para aportaciones al ISSSTE,"Previsiones de carácter laboral, económica y de seguridad social",Servicios de educación superior y posgrado,Educación Pública,Educación Superior,Gasto corriente,Instituto Politécnico Nacional,Ciudad de México,2,5,1000,0,1600,9,1,5,E,16104,161,10,11,3,1,B00,,8191563.00,,,,8191563.00,0.00
2018,Oportunidad en la prestación del servicio de guardería,Materiales y Suministros,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",Ingresos Propios,Protección Social,Desarrollo Social,Prestación de servicios públicos,Material de apoyo informativo,Material impreso e información digital,Servicios de guardería,Instituto Mexicano del Seguro Social,Familia e Hijos,Gasto corriente,Instituto Mexicano del Seguro Social,Morelos,2,9,2000,0,2100,17,4,6,E,21501,215,7,50,3,1,GYR,,0.00,,,,600000.00,6740.58
2018,Generación de energía eléctrica,Servicios Generales,Servicios de Traslado y Viáticos,Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de servicios públicos,Viáticos en el extranjero para servidores públicos en el desempeño de comisiones y funciones oficiales,Viáticos en el extranjero,Operación y mantenimiento de las centrales generadoras de energía eléctrica,Comisión Federal de Electricidad,Electricidad,Gasto corriente,CFE Consolidado,Sonora,3,13,3000,0,3700,26,4,3,E,37602,376,561,53,5,1,TVV,,31653.00,,,,31653.00,18467.00
2018,Comercialización de productos básicos en Tiendas y Farmacias del ISSSTE,Servicios Personales,Pago de Estímulos a Servidores Públicos,Ingresos Propios,Protección Social,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Estímulos al personal operativo,Estímulos,Gastos administrativos por operación de fondos y seguros,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Otros de Seguridad Social y Asistencia Social,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Coahuila,2,12,1000,0,1700,5,4,6,M,17102,171,2,51,9,1,GYN,,1108272.00,,,,1105344.00,60722.00
2018,Tecnificación e innovación de las actividades del sector,Materiales y Suministros,"Herramientas, Refacciones y Accesorios Menores",Recursos fiscales,"Ciencia, Tecnología e Innovación",Desarrollo Económico,Prestación de servicios públicos,"Refacciones y accesorios menores de mobiliario y equipo de administración, educacional y recreativo","Refacciones y accesorios menores de mobiliario y equipo de administración, educacional y recreativo",Generación de proyectos de investigación,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",Investigación Científica,Gasto corriente,Instituto Nacional de Pesca y Acuacultura,Ciudad de México,3,7,2000,0,2900,9,1,8,E,29301,293,6,8,1,1,RJL,,36000.00,,,,36000.00,123.80
