ciclo,desc_ai,desc_capitulo,desc_concepto,desc_ff,desc_funcion,desc_gpo_funcional,desc_modalidad,desc_partida_especifica,desc_partida_generica,desc_pp,desc_ramo,desc_subfuncion,desc_tipogasto,desc_ur,entidad_federativa,gpo_funcional,id_ai,id_capitulo,id_clave_cartera,id_concepto,id_entidad_federativa,id_ff,id_funcion,id_modalidad,id_partida_especifica,id_partida_generica,id_pp,id_ramo,id_subfuncion,id_tipogasto,id_ur,monto_adefas,monto_aprobado,monto_devengado,monto_ejercicio,monto_ejercido,monto_modificado,monto_pagado
2017,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",,Otros servicios comerciales,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Gestión Administrativa,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,Querétaro,1,1,,00000000000,33602,22,1,3,M,,,1,22,6,1,200,0.00,0.00,184.00,184.00,,184.00,184.00
2017,"Carreteras eficientes, seguras y suficientes",,Mantenimiento y conservación de inmuebles para la prestación de servicios administrativos,Recursos fiscales,Transporte,Desarrollo Económico,Proyectos de Inversión,,,Proyectos de construcción de carreteras,Comunicaciones y Transportes,Transporte por Carretera,Gasto de obra pública,Centro SCT Querétaro,Querétaro,3,3,,00000052065,35101,22,1,5,K,,,3,9,1,3,642,0.00,57200.00,0.00,0.00,,0.00,0.00
2017,"Defensa de la integridad, la independencia, la soberanía del territorio nacional y la seguridad interior",,Mantenimiento y conservación de inmuebles para la prestación de servicios administrativos,Recursos fiscales,Seguridad Nacional,Gobierno,Funciones de las Fuerzas Armadas,,,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional",Defensa Nacional,Defensa,Gasto corriente,Comandancia IV Región Militar,Nuevo León,1,3,,00000000000,35101,19,1,6,A,,,2,7,1,1,123,0.00,0.00,20000.00,20000.00,,20000.00,20000.00
2017,Regulación eficiente de las comunicaciones y los transportes,,Compensación por actualización y formación académica,Recursos fiscales,Transporte,Desarrollo Económico,Regulación y supervisión,,,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,Comunicaciones y Transportes,Otros Relacionados con Transporte,Gasto corriente,Centro SCT Oaxaca,Oaxaca,3,8,,00000000000,13410,20,1,5,G,,,1,9,6,1,640,0.00,1200312.00,1200312.00,1200312.00,,1200312.00,1200312.00
2017,Distribución y Comercialización de Energía Eléctrica,,Otras asesorías para la operación de programas,Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de Servicios Públicos,,,Operación y mantenimiento de los procesos de distribución y de comercialización de energía eléctrica,Comisión Federal de Electricidad,Electricidad,Gasto corriente,CFE Consolidado,Querétaro,3,3,,00000000000,33104,22,4,3,E,,,570,53,5,1,TVV,0.00,25566.00,36045.00,15800.00,,15800.00,15800.00
2017,Prestaciones sociales eficientes,,Servicios de vigilancia,Ingresos Propios,Protección Social,Desarrollo Social,Prestación de Servicios Públicos,,,Prestaciones sociales,Instituto Mexicano del Seguro Social,Otros de Seguridad Social y Asistencia Social,Gasto corriente,Instituto Mexicano del Seguro Social,Coahuila,2,8,,00000000000,33801,5,4,6,E,,,12,50,9,1,GYR,0.00,473123.00,473123.00,473123.00,,473123.00,473123.00
2017,Puertos eficientes y competitivos,,Materiales y útiles consumibles para el procesamiento en equipos y bienes informáticos,Recursos fiscales,Transporte,Desarrollo Económico,Regulación y supervisión,,,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",Comunicaciones y Transportes,Transporte por Agua y Puertos,Gasto corriente,Centro SCT Yucatán,Yucatán,3,4,,00000000000,21401,31,1,5,G,,,2,9,2,1,651,0.00,153378.00,102054.91,102054.91,,102054.91,102054.91
2017,"Carreteras eficientes, seguras y suficientes",,Pasajes aéreos nacionales para labores en campo y de supervisión,Recursos fiscales,Transporte,Desarrollo Económico,Proyectos de Inversión,,,Proyectos de construcción de carreteras,Comunicaciones y Transportes,Transporte por Carretera,Gasto de obra pública,Centro SCT Jalisco,Jalisco,3,3,,11096340005,37101,14,1,5,K,,,3,9,1,3,634,26046.00,196300.00,45246.00,45246.00,,45246.00,19200.00
2017,Sistema Nacional de Información Estadística y Geográfica,,Refacciones y accesorios menores de maquinaria y otros equipos,Recursos fiscales,Otros Servicios Generales,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",,,Producción y difusión de información estadística y geográfica,Información Nacional Estadística y Geográfica,Servicios Estadísticos,Gasto corriente,Instituto Nacional de Estadística y Geografía,Sonora,1,1,,00000000000,29801,26,1,8,P,,,2,40,2,1,100,0.00,56130.00,0.00,0.00,,0.00,0.00
2017,Inclusión laboral de grupos en situación de vulnerabilidad,,Remuneraciones al personal eventual,Recursos fiscales,"Asuntos Económicos, Comerciales y Laborales en General",Desarrollo Económico,Prestación de Servicios Públicos,,,Ejecución de los programas y acciones de la Política Laboral,Trabajo y Previsión Social,Asuntos Laborales Generales,Gasto corriente,Dirección General de Inclusión Laboral y Trabajo de Menores,Ciudad de México,3,12,,00000000000,12201,9,1,1,E,,,3,14,2,1,410,0.00,4087281.00,3593575.61,3593575.61,,3593575.61,3593575.61
2017,Ordenación y regularización de la propiedad rural y urbana,,Productos alimenticios para el personal en las instalaciones de las dependencias y entidades,Recursos fiscales,Vivienda y Servicios a la Comunidad,Desarrollo Social,"Planeación, seguimiento y evaluación de políticas públicas",,,Política de Desarrollo Urbano y Ordenamiento del Territorio,"Desarrollo Agrario, Territorial y Urbano",Urbanización,Gasto corriente,Dirección General de Ordenamiento Territorial y de Atención a Zonas de Riesgo,Ciudad de México,2,10,,00000000000,22104,9,1,2,P,,,5,15,1,1,213,0.00,28245.00,20270.84,20270.84,,20270.84,20270.84
2017,Prestaciones sociales y culturales,,Mantenimiento y conservación de inmuebles para la prestación de servicios administrativos,Ingresos Propios,Protección Social,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Gastos Administrativos por Operación de Fondos y Seguros,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Otros de Seguridad Social y Asistencia Social,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Morelos,2,11,,00000000000,35101,17,4,6,M,,,2,51,9,1,GYN,0.00,106172.00,52395.00,52395.00,,52395.00,52395.00
2017,Regulación eficiente de las comunicaciones y los transportes,,Pasajes terrestres nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,Recursos fiscales,Transporte,Desarrollo Económico,Regulación y supervisión,,,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",Comunicaciones y Transportes,Otros Relacionados con Transporte,Gasto corriente,Centro SCT Michoacán,Michoacán,3,8,,00000000000,37204,16,1,5,G,,,2,9,6,1,636,0.00,12333.00,12333.00,12333.00,,12333.00,12333.00
2017,"Apoyo a artesanos tradicionales, desempleados y jornaleros agrícolas en pobreza",,Estudios e investigaciones,Recursos fiscales,Protección Social,Desarrollo Social,Sujetos a Reglas de Operación,,,Programas del Fondo Nacional de Fomento a las Artesanías (FONART),Desarrollo Social,Otros Grupos Vulnerables,Gasto corriente por concepto de gastos indirectos de programas de subsidios,Fondo Nacional para el Fomento de las Artesanías,Ciudad de México,2,13,,00000000000,33501,9,1,6,S,,,57,20,8,7,VZG,0.00,0.00,1997290.00,1997290.00,,1997290.00,1997290.00
2017,Regulación Eficiente del Sector Energético,,Asignaciones adicionales al sueldo,Recursos fiscales,Combustibles y Energía,Desarrollo Económico,Regulación y supervisión,,,Promoción y regulación de Hidrocarburos,Comisión Nacional de Hidrocarburos,Petróleo y Gas Natural (Hidrocarburos),Gasto corriente,Centro Nacional de Información de Hidrocarburos,Ciudad de México,3,3,,00000000000,15403,9,1,3,G,,,1,46,2,1,270,0.00,6780.00,10689.61,10689.61,,10689.61,10689.61
2017,Función pública y buen gobierno,,Depósitos para el ahorro solidario,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Apoyo a la función pública y al mejoramiento de la gestión,,,Actividades de apoyo a la función pública y buen gobierno,Medio Ambiente y Recursos Naturales,Función Pública,Gasto corriente,Comisión Nacional del Agua,Ciudad de México,1,1,,00000000000,14302,9,1,3,O,,,1,16,4,1,B00,0.00,91019.00,204735.00,204735.00,,204735.00,204735.00
2017,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",,Impuesto sobre nóminas,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,,,Capacitación y educación para el ejercicio democrático de la ciudadanía,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Distritales Ejecutivas,Jalisco,1,1,,00000000000,39801,14,1,3,R,,,3,22,6,1,300,0.00,299201.00,335228.23,335228.23,,335228.23,335228.23
2017,Impartir justicia en el ámbito de su competencia,,"Mantenimiento y conservación de vehículos terrestres, aéreos, marítimos, lacustres y fluviales",Recursos fiscales,Justicia,Gobierno,Específicos,,,Otras Actividades,Poder Judicial,Impartición de Justicia,Gasto corriente,Consejo de la Judicatura Federal,Colima,1,3,,00000000000,35501,6,1,2,R,,,1,3,1,1,110,0.00,10001.00,5187.48,5187.48,,5187.48,5187.48
2017,Servicios de salud al personal naval militar y derechohabientes,,Sobrehaberes,Recursos fiscales,Salud,Desarrollo Social,Funciones de las Fuerzas Armadas,,,Administración y fomento de los servicios de salud,Marina,Prestación de Servicios de Salud a la Persona,Gasto corriente,Dirección General de Recursos Humanos,Baja California,2,8,,00000000000,13501,2,1,3,A,,,7,13,2,1,311,0.00,6182225.00,8743223.10,8743223.10,,8743223.10,8743223.10
2017,Formación y capacitación de recursos humanos acordes a las necesidades y demandas de atención a la salud,,Prestaciones establecidas por condiciones generales de trabajo o contratos colectivos de trabajo,Recursos fiscales,Salud,Desarrollo Social,Prestación de Servicios Públicos,,,Formación y capacitación de recursos humanos para la salud,Salud,Generación de Recursos para la Salud,Gasto corriente,Instituto Nacional de Cardiología Ignacio Chávez,Ciudad de México,2,19,,00000000000,15401,9,1,3,E,,,10,12,3,1,NCA,0.00,346635.00,346635.00,346635.00,,346635.00,346635.00
2017,"Carreteras alimentadoras y caminos rurales eficientes, seguras y suficientes",,Otros servicios relacionados con obras públicas,Recursos fiscales,Transporte,Desarrollo Económico,Proyectos de Inversión,,,Estudios y proyectos de construcción de caminos rurales y carreteras alimentadoras,Comunicaciones y Transportes,Transporte por Carretera,Gasto de obra pública,Centro SCT Morelos,Morelos,3,10,,16092100003,62905,17,1,5,K,,,39,9,1,3,637,0.00,3217691.00,3212161.17,3212161.17,,3212161.17,3212161.17
2017,Regulación eficiente del sector energético,,Otros materiales y artículos de construcción y reparación,Recursos fiscales,Combustibles y Energía,Desarrollo Económico,Regulación y supervisión,,,Regulación y permisos de Hidrocarburos,Comisión Reguladora de Energía,Petróleo y Gas Natural (Hidrocarburos),Gasto corriente,Coordinación General de Actividades Permisionadas en materia de Petrolíferos,Ciudad de México,3,3,,00000000000,24901,9,1,3,G,,,2,45,2,1,313,0.00,0.00,3368.64,3368.64,,3368.64,3368.64
2017,Pago de Pensiones y Jubilaciones a la población derechohabiente del ISSSTE,,Aportaciones al seguro de cesantía en edad avanzada y vejez,Recursos fiscales,Protección Social,Desarrollo Social,Pensiones y jubilaciones,,,Pagos de Funeral,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Edad Avanzada,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Colima,2,9,,00000000000,14105,6,1,6,J,,,28,51,2,1,GYN,0.00,3113.00,0.00,0.00,,0.00,0.00
2017,Servicios de apoyo administrativo,,Sueldos base,Recursos fiscales,Salud,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Actividades de apoyo administrativo,Instituto Mexicano del Seguro Social,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto Mexicano del Seguro Social,Aguascalientes,2,2,,00000000000,11301,1,1,3,M,,,1,50,2,1,GYR,0.00,44972935.00,48436916.00,45718514.00,,45718514.00,45718514.00
2017,Servicios de apoyo administrativo,,"Combustibles, lubricantes y aditivos para vehículos terrestres, aéreos, marítimos, lacustres y fluviales asignados a servidores públicos",Recursos fiscales,Transporte,Desarrollo Económico,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Actividades de apoyo administrativo,Comunicaciones y Transportes,Otros Relacionados con Transporte,Gasto corriente,Centro SCT Chiapas,Chiapas,3,2,,00000000000,26104,7,1,5,M,,,1,9,6,1,627,0.00,482737.00,482736.53,482736.53,,482736.53,482736.53
2017,Impartición de Justicia en materia agraria,,Cuotas para el seguro de vida del personal civil,Recursos fiscales,Justicia,Gobierno,Prestación de Servicios Públicos,,,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,Tribunales Agrarios,Impartición de Justicia,Gasto corriente,Tribunales Unitarios Agrarios,Campeche,1,3,,00000000000,14401,4,1,2,E,,,1,31,1,1,200,0.00,54094.00,54953.46,54953.46,,54953.46,54953.46
2017,"Comercialización de petróleo crudo, gas, petrolíferos y petroquímicos y mantenimiento de instalaciones",,Arrendamiento de edificios y locales,Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de Servicios Públicos,,,"Comercialización de petróleo, gas, petrolíferos y petroquímicos",Petróleos Mexicanos,Petróleo y Gas Natural (Hidrocarburos),Gasto corriente,Pemex Consolidado,Veracruz,3,228,,00000000000,32201,30,4,3,E,,,11,52,2,1,TYY,0.00,1539000.00,0.00,0.00,,0.00,0.00
2017,Cobertura de la atención médica preventiva,,Cuotas para el seguro de vida del personal civil,Recursos fiscales,Salud,Desarrollo Social,Prestación de Servicios Públicos,,,Atención a la Salud,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Oaxaca,2,3,,00000000000,14401,20,1,3,E,,,44,51,2,1,GYN,0.00,170123.00,0.00,0.00,,0.00,0.00
2017,"Carreteras eficientes, seguras y suficientes",,Servicios de vigilancia,Recursos fiscales,Transporte,Desarrollo Económico,Regulación y supervisión,,,"Supervisión, regulación, inspección, verificación y servicios administrativos de construcción y conservación de carreteras",Comunicaciones y Transportes,Transporte por Carretera,Gasto corriente,Centro SCT Coahuila,Coahuila,3,3,,00000000000,33801,5,1,5,G,,,3,9,1,1,625,0.00,43934.00,48918.52,48918.52,,48918.52,48918.52
2017,Servicios de apoyo administrativo,,Otras prestaciones,Recursos fiscales,Protección Social,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Actividades de apoyo administrativo,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Otros de Seguridad Social y Asistencia Social,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Tamaulipas,2,2,,00000000000,15901,28,1,6,M,,,1,51,9,1,GYN,0.00,19157250.00,2748074.00,2748074.00,,2748074.00,2748074.00
